,A,2019-12-03,,,,,,635980,Tetragenococcus muriaticus,P,970787,Tetragenococcus muriaticus,N,,,,OR,,
,A,2019-12-03,,,,,,635981,Tetragenococcus koreensis,P,970788,Tetragenococcus koreensis,N,,,,OR,,
,A,2019-12-03,,,,,,635982,Tetragenococcus halophilus subsp. halophilus,P,970789,Tetragenococcus halophilus subsp. halophilus,N,,,,OR,,
,A,2019-12-03,,,,,,635983,Tetragenococcus halophilus subsp. flandriensis,P,970790,Tetragenococcus halophilus subsp. flandriensis,N,,,,OR,,
,A,2019-12-03,,,,,,635984,Tetragenococcus halophilus,P,970791,Tetragenococcus halophilus,N,,,,OR,,
,A,2019-12-03,,,,,,635984,Tetragenococcus halophilus,T,970792,Pediococcus halophilus,N,,,,OR,,
,A,2019-12-03,,,,,,635984,Tetragenococcus halophilus,T,970793,Pediococcus soyae,N,,,,OR,,
,A,2019-12-03,,,,,,635984,Tetragenococcus halophilus,T,970794,Sarcina hamaguchiae,N,,,,OR,,
,A,2019-12-03,,,,,,635984,Tetragenococcus halophilus,T,970795,Tetragenococcus halophila,N,,,,OR,,
,A,2019-12-03,,,,,,635985,Tetragenococcus doogicus,P,970796,Tetragenococcus doogicus,N,,,,OR,,
,A,2019-12-03,,,,,,635986,Tetracoccus cechii,P,970797,Tetracoccus cechii,N,,,,OR,,
,A,2019-12-03,,,,,,635987,Testudinibacter aquarius,P,970798,Testudinibacter aquarius,N,,,,OR,,
,A,2019-12-03,,,,,,635988,Tessaracoccus timonensis,P,970799,Tessaracoccus timonensis,N,,,,OR,,
,A,2019-12-03,,,,,,635989,Tessaracoccus terricola,P,970800,Tessaracoccus terricola,N,,,,OR,,
,A,2019-12-03,,,,,,635990,Tessaracoccus rhinocerotis,P,970801,Tessaracoccus rhinocerotis,N,,,,OR,,
,A,2019-12-03,,,,,,635991,Tessaracoccus profundi,P,970802,Tessaracoccus profundi,N,,,,OR,,
,A,2019-12-03,,,,,,635992,Tessaracoccus oleiagri,P,970803,Tessaracoccus oleiagri,N,,,,OR,,
,A,2019-12-03,,,,,,640998,Psychroserpens mesophilus,P,977081,Psychroserpens mesophilus,N,,,,OR,,
,A,2019-12-03,,,,,,640999,Psychroserpens jangbogonensis,P,977082,Psychroserpens jangbogonensis,N,,,,OR,,
,A,2019-12-03,,,,,,641000,Psychroserpens damuponensis,P,977083,Psychroserpens damuponensis,N,,,,OR,,
,A,2019-12-03,,,,,,641001,Psychroserpens burtonensis,P,977084,Psychroserpens burtonensis,N,,,,OR,,
,A,2019-12-03,,,,,,641002,Psychromonas profunda,P,977085,Psychromonas profunda,N,,,,OR,,
,A,2019-12-03,,,,,,638914,Streptomyces viridochromogenes subsp. sulfomycini,P,974348,Streptomyces viridochromogenes subsp. sulfomycini,N,,,,OR,,
,A,2019-12-03,,,,,,638915,Streptomyces viridochromogenes subsp. komabensis,P,974349,Streptomyces viridochromogenes subsp. komabensis,N,,,,OR,,
,A,2019-12-03,,,,,,638916,Streptomyces viridochromogenes,P,974350,Streptomyces viridochromogenes,N,,,,OR,,
,A,2019-12-03,,,,,,638916,Streptomyces viridochromogenes,T,974351,Actinomyces viridochromogenes,N,,,,OR,,
,A,2019-12-03,,,,,,638917,Streptomyces viridobrunneus,P,974352,Streptomyces viridobrunneus,N,,,,OR,,
,A,2019-12-03,,,,,,638918,Streptomyces viridiviolaceus,P,974353,Streptomyces viridiviolaceus,N,,,,OR,,
,A,2019-12-03,,,,,,638918,Streptomyces viridiviolaceus,T,974354,Actinomyces viridiviolaceus,N,,,,OR,,
,A,2019-12-03,,,,,,638919,Streptomyces viridis,P,974355,Streptomyces viridis,N,,,,OR,,
,A,2019-12-03,,,,,,638920,Streptomyces viridiflavus,P,974356,Streptomyces viridiflavus,N,,,,OR,,
,A,2019-12-03,,,,,,638920,Streptomyces viridiflavus,T,974357,Streptomyces viridoflavus,N,,,,OR,,
,A,2019-12-03,,,,,,638920,Streptomyces viridiflavus,T,974358,Streptoverticillium viridoflavum,N,,,,OR,,
,A,2019-12-03,,,,,,638921,Streptomyces viridifaciens,P,974359,Streptomyces viridifaciens,N,,,,OR,,
,A,2019-12-03,,,,,,638922,Streptomyces virginiae,P,974360,Streptomyces virginiae,N,,,,OR,,
,A,2019-12-03,,,,,,638923,Streptomyces virens,P,974361,Streptomyces virens,N,,,,OR,,
,A,2019-12-03,,,,,,638924,Streptomyces violorubens,P,974362,Streptomyces violorubens,N,,,,OR,,
,A,2019-12-03,,,,,,638925,Streptomyces violochromogenes,P,974363,Streptomyces violochromogenes,N,,,,OR,,
,A,2019-12-03,,,,,,638926,Streptomyces violens,P,974364,Streptomyces violens,N,,,,OR,,
,A,2019-12-03,,,,,,638926,Streptomyces violens,T,974365,Chainia violens,N,,,,OR,,
,A,2019-12-03,,,,,,638927,Streptomyces violascens,T,974367,Actinomyces violascens,N,,,,OR,,
,A,2019-12-03,,,,,,638927,Streptomyces violascens,P,974366,Streptomyces violascens,N,,,,OR,,
,A,2019-12-03,,,,,,638928,Streptomyces violarus,P,974368,Streptomyces violarus,N,,,,OR,,
,A,2019-12-03,,,,,,638928,Streptomyces violarus,T,974369,Actinomyces violarus,N,,,,OR,,
,A,2019-12-03,,,,,,59539,midostaurin,T,993858,Rydapt,N,,,,CH,,
,A,2019-12-03,,,,,,92797,safinamide,T,993865,Xadago,N,,,,CH,,
,A,2019-12-03,,,,,,598580,brigatinib,T,993859,Alunbrig,N,,,,CH,,
,A,2019-12-03,,,,,,603978,valbenazine,T,993860,Ingrezza,N,,,,CH,,
,A,2019-12-03,,,,,,589651,ribociclib,T,993866,Kisqali,N,,,,CH,,
,A,2019-12-03,,,,,,651605,Cellulomonas cellasea,P,990486,Cellulomonas cellasea,N,,,,OR,,
,A,2019-12-03,,,,,,651606,Cellulomonas carbonis,P,990488,Cellulomonas carbonis,N,,,,OR,,
,A,2019-12-03,,,,,,651607,Cellulomonas bogoriensis,P,990489,Cellulomonas bogoriensis,N,,,,OR,,
,A,2019-12-03,,,,,,651608,Cellulomonas biazotea,P,990490,Cellulomonas biazotea,N,,,,OR,,
,A,2019-12-03,,,,,,651608,Cellulomonas biazotea,T,990491,Bacillus biazoteus,N,,,,OR,,
,A,2019-12-03,,,,,,651609,Cellulomonas aerilata,P,990492,Cellulomonas aerilata,N,,,,OR,,
,A,2019-12-03,,,,,,651610,Celerinatantimonas yamalensis,P,990493,Celerinatantimonas yamalensis,N,,,,OR,,
,A,2019-12-03,,,,,,651611,Celerinatantimonas diazotrophica,P,990494,Celerinatantimonas diazotrophica,N,,,,OR,,
,A,2019-12-03,,,,,,651612,Celeribacter persicus,P,990495,Celeribacter persicus,N,,,,OR,,
,A,2019-12-03,,,,,,651613,Celeribacter neptunius,P,990496,Celeribacter neptunius,N,,,,OR,,
,A,2019-12-03,,,,,,651614,Celeribacter naphthalenivorans,P,990497,Celeribacter naphthalenivorans,N,,,,OR,,
,A,2019-12-03,,,,,,651615,Celeribacter marinus,P,990498,Celeribacter marinus,N,,,,OR,,
,A,2019-12-03,,,,,,651616,Celeribacter manganoxidans,P,990499,Celeribacter manganoxidans,N,,,,OR,,
,A,2019-12-03,,,,,,651617,Celeribacter indicus,P,990500,Celeribacter indicus,N,,,,OR,,
,A,2019-12-03,,,,,,651618,Celeribacter halophilus,P,990501,Celeribacter halophilus,N,,,,OR,,
,A,2019-12-03,,,,,,651618,Celeribacter halophilus,T,990502,Huaishuia halophila,N,,,,OR,,
,A,2019-12-03,,,,,,651619,Celeribacter ethanolicus,P,990503,Celeribacter ethanolicus,N,,,,OR,,
,A,2019-12-03,,,,,,651620,Celeribacter baekdonensis,P,990504,Celeribacter baekdonensis,N,,,,OR,,
,A,2019-12-03,,,,,,651621,Cedecea neteri,P,990505,Cedecea neteri,N,,,,OR,,
,A,2019-12-03,,,,,,651622,Cedecea lapagei,P,990506,Cedecea lapagei,N,,,,OR,,
,A,2019-12-03,,,,,,651623,Cedecea davisae,P,990507,Cedecea davisae,N,,,,OR,,
,A,2019-12-03,,,,,,651624,Cecembia rubra,P,990508,Cecembia rubra,N,,,,OR,,
,A,2019-12-03,,,,,,651625,Cecembia lonarensis,P,990509,Cecembia lonarensis,N,,,,OR,,
,A,2019-12-03,,,,,,651626,Cecembia calidifontis,P,990510,Cecembia calidifontis,N,,,,OR,,
,A,2019-12-03,,,,,,651627,Caviibacterium pharyngocola,P,990511,Caviibacterium pharyngocola,N,,,,OR,,
,A,2019-12-03,,,,,,651628,Caviibacter abscessus,P,990512,Caviibacter abscessus,N,,,,OR,,
,A,2019-12-03,,,,,,651629,Cavicella subterranea,P,990513,Cavicella subterranea,N,,,,OR,,
,A,2019-12-03,,,,,,651630,Caulobacter zeae,P,990514,Caulobacter zeae,N,,,,OR,,
,A,2019-12-03,,,,,,651631,Caulobacter vibrioides,P,990515,Caulobacter vibrioides,N,,,,OR,,
,A,2019-12-03,,,,,,651632,Atopobium rimae,P,990516,Atopobium rimae,N,,,,OR,,
,A,2019-12-03,,,,,,651632,Atopobium rimae,T,990517,Lactobacillus rimae,N,,,,OR,,
,A,2019-12-03,,,,,,651633,Atopobium parvulum,T,990519,Peptostreptococcus parvulus,N,,,,OR,,
,A,2019-12-03,,,,,,651633,Atopobium parvulum,T,990520,Streptococcus parvulus,N,,,,OR,,
,A,2019-12-03,,,,,,651633,Atopobium parvulum,P,990518,Atopobium parvulum,N,,,,OR,,
,A,2019-12-03,,,,,,651634,Atopobium minutum,P,990521,Atopobium minutum,N,,,,OR,,
,A,2019-12-03,,,,,,651634,Atopobium minutum,T,990522,Bacteroides minutum,N,,,,OR,,
,A,2019-12-03,,,,,,651634,Atopobium minutum,T,990523,Lactobacillus minutus,N,,,,OR,,
,A,2019-12-03,,,,,,651635,Atopobium fossor,T,990525,Eubacterium fossor,N,,,,OR,,
,A,2019-12-03,,,,,,651635,Atopobium fossor,P,990524,Atopobium fossor,N,,,,OR,,
,A,2019-12-03,,,,,,651636,Atopobium deltae,P,990526,Atopobium deltae,N,,,,OR,,
,A,2019-12-03,,,,,,651637,Atopobacter phocae,P,990527,Atopobacter phocae,N,,,,OR,,
,A,2019-12-03,,,,,,651638,Atlantibacter subterranea,P,990528,Atlantibacter subterranea,N,,,,OR,,
,A,2019-12-03,,,,,,637834,Synergistes jonesii,P,973083,Synergistes jonesii,N,,,,OR,,
,A,2019-12-03,,,,,,653816,Bradyrhizobium elkanii,P,993338,Bradyrhizobium elkanii,N,,,,OR,,
,A,2019-12-03,,,,,,653817,Bradyrhizobium diazoefficiens,P,993339,Bradyrhizobium diazoefficiens,N,,,,OR,,
,A,2019-12-03,,,,,,653818,Bradyrhizobium denitrificans,P,993340,Bradyrhizobium denitrificans,N,,,,OR,,
,A,2019-12-03,,,,,,653818,Bradyrhizobium denitrificans,T,993341,Blastobacter denitrificans,N,,,,OR,,
,A,2019-12-03,,,,,,653819,Bradyrhizobium daqingense,P,993342,Bradyrhizobium daqingense,N,,,,OR,,
,A,2019-12-03,,,,,,653820,Bradyrhizobium cytisi,P,993343,Bradyrhizobium cytisi,N,,,,OR,,
,A,2019-12-03,,,,,,653821,Amycolatopsis palatopharyngis,T,993345,Amycolatopsis palatopharyngealis,N,,,,OR,,
,A,2019-12-03,,,,,,653821,Amycolatopsis palatopharyngis,P,993344,Amycolatopsis palatopharyngis,N,,,,OR,,
,A,2019-12-03,,,,,,638410,Roseomonas tokyonensis,P,973771,Roseomonas tokyonensis,N,,,,OR,,
,A,2019-12-03,,,,,,638411,Roseomonas terricola,P,973772,Roseomonas terricola,N,,,,OR,,
,A,2019-12-03,,,,,,638412,Roseomonas terrae,P,973773,Roseomonas terrae,N,,,,OR,,
,A,2019-12-03,,,,,,638413,Roseomonas terpenica,P,973775,Roseomonas terpenica,N,,,,OR,,
,A,2019-12-03,,,,,,638414,Roseomonas suffusca,P,973776,Roseomonas suffusca,N,,,,OR,,
,A,2019-12-03,,,,,,638415,Roseomonas stagni,P,973777,Roseomonas stagni,N,,,,OR,,
,A,2019-12-03,,,,,,638416,Roseomonas soli,P,973778,Roseomonas soli,N,,,,OR,,
,A,2019-12-03,,,,,,638417,Roseomonas sediminicola,P,973779,Roseomonas sediminicola,N,,,,OR,,
,A,2019-12-03,,,,,,638418,Roseomonas rubra,P,973780,Roseomonas rubra,N,,,,OR,,
,A,2019-12-03,,,,,,638419,Roseomonas rosea,P,973781,Roseomonas rosea,N,,,,OR,,
,A,2019-12-03,,,,,,638419,Roseomonas rosea,T,973782,Muricoccus roseus,N,,,,OR,,
,A,2019-12-03,,,,,,638420,Roseomonas riguiloci,P,973783,Roseomonas riguiloci,N,,,,OR,,
,A,2019-12-03,,,,,,638421,Roseomonas rhizosphaerae,P,973784,Roseomonas rhizosphaerae,N,,,,OR,,
,A,2019-12-03,,,,,,638422,Roseomonas radiodurans,P,973785,Roseomonas radiodurans,N,,,,OR,,
,A,2019-12-03,,,,,,638423,Roseomonas pecuniae,P,973786,Roseomonas pecuniae,N,,,,OR,,
,A,2019-12-03,,,,,,638424,Roseomonas oryzicola,P,973787,Roseomonas oryzicola,N,,,,OR,,
,A,2019-12-03,,,,,,638425,Roseomonas oryzae,P,973788,Roseomonas oryzae,N,,,,OR,,
,A,2019-12-03,,,,,,638426,Roseomonas nepalensis,P,973789,Roseomonas nepalensis,N,,,,OR,,
,A,2019-12-03,,,,,,638427,Roseomonas musae,P,973790,Roseomonas musae,N,,,,OR,,
,A,2019-12-03,,,,,,638428,Roseomonas mucosa,P,973791,Roseomonas mucosa,N,,,,OR,,
,A,2019-12-03,,,,,,638429,Roseomonas massiliensis,P,973792,Roseomonas massiliensis,N,,,,OR,,
,A,2019-12-03,,,,,,638430,Roseomonas ludipueritiae,T,973794,Teichococcus ludipueritiae,N,,,,OR,,
,A,2019-12-03,,,,,,638430,Roseomonas ludipueritiae,P,973793,Roseomonas ludipueritiae,N,,,,OR,,
,A,2019-12-03,,,,,,638431,Roseomonas lacus,P,973795,Roseomonas lacus,N,,,,OR,,
,A,2019-12-03,,,,,,638432,Roseomonas hibiscisoli,P,973796,Roseomonas hibiscisoli,N,,,,OR,,
,A,2019-12-03,,,,,,638433,Xylanibacterium ulmi,P,973797,Xylanibacterium ulmi,N,,,,OR,,
,A,2019-12-03,,,,,,638434,Xylanibacillus composti,T,973799,Xylanobacillus xylanolyticus,N,,,,OR,,
,A,2019-12-03,,,,,,638434,Xylanibacillus composti,P,973798,Xylanibacillus composti,N,,,,OR,,
,A,2019-12-03,,,,,,638435,Xinfangfangia soli,P,973800,Xinfangfangia soli,N,,,,OR,,
,A,2019-12-03,,,,,,638436,Xiangella phaseoli,P,973801,Xiangella phaseoli,N,,,,OR,,
,A,2019-12-03,,,,,,638437,Xenorhabdus vietnamensis,P,973802,Xenorhabdus vietnamensis,N,,,,OR,,
,A,2019-12-03,,,,,,638438,Xenorhabdus thuongxuanensis,P,973803,Xenorhabdus thuongxuanensis,N,,,,OR,,
,A,2019-12-03,,,,,,638439,Xenorhabdus szentirmaii,P,973804,Xenorhabdus szentirmaii,N,,,,OR,,
,A,2019-12-03,,,,,,638440,Xenorhabdus stockiae,P,973805,Xenorhabdus stockiae,N,,,,OR,,
,A,2019-12-03,,,,,,638441,Xenorhabdus romanii,P,973806,Xenorhabdus romanii,N,,,,OR,,
,A,2019-12-03,,,,,,637637,Saccharopolyspora spinosporotrichia,P,972849,Saccharopolyspora spinosporotrichia,N,,,,OR,,
,A,2019-12-03,,,,,,637638,Saccharopolyspora spinosa,P,972850,Saccharopolyspora spinosa,N,,,,OR,,
,A,2019-12-03,,,,,,637639,Saccharopolyspora shandongensis,P,972851,Saccharopolyspora shandongensis,N,,,,OR,,
,A,2019-12-03,,,,,,637640,Saccharopolyspora rosea,P,972852,Saccharopolyspora rosea,N,,,,OR,,
,A,2019-12-03,,,,,,637641,Saccharopolyspora rectivirgula,P,972853,Saccharopolyspora rectivirgula,N,,,,OR,,
,A,2019-12-03,,,,,,637641,Saccharopolyspora rectivirgula,T,972854,Faenia rectivirgula,N,,,,OR,,
,A,2019-12-03,,,,,,637641,Saccharopolyspora rectivirgula,T,972855,Micropolyspora faeni,N,,,,OR,,
,A,2019-12-03,,,,,,637641,Saccharopolyspora rectivirgula,T,972856,Micropolyspora rectivirgula,N,,,,OR,,
,A,2019-12-03,,,,,,637641,Saccharopolyspora rectivirgula,T,972857,Thermopolyspora polyspora,N,,,,OR,,
,A,2019-12-03,,,,,,653806,Bradyrhizobium ingae,P,993328,Bradyrhizobium ingae,N,,,,OR,,
,A,2019-12-03,,,,,,653807,Bradyrhizobium icense,P,993329,Bradyrhizobium icense,N,,,,OR,,
,A,2019-12-03,,,,,,653808,Bradyrhizobium huanghuaihaiense,P,993330,Bradyrhizobium huanghuaihaiense,N,,,,OR,,
,A,2019-12-03,,,,,,653809,Bradyrhizobium guangzhouense,P,993331,Bradyrhizobium guangzhouense,N,,,,OR,,
,A,2019-12-03,,,,,,653810,Bradyrhizobium guangxiense,P,993332,Bradyrhizobium guangxiense,N,,,,OR,,
,A,2019-12-03,,,,,,653811,Bradyrhizobium guangdongense,P,993333,Bradyrhizobium guangdongense,N,,,,OR,,
,A,2019-12-03,,,,,,653812,Bradyrhizobium ganzhouense,P,993334,Bradyrhizobium ganzhouense,N,,,,OR,,
,A,2019-12-03,,,,,,653813,Bradyrhizobium ferriligni,P,993335,Bradyrhizobium ferriligni,N,,,,OR,,
,A,2019-12-03,,,,,,653814,Bradyrhizobium erythrophlei,P,993336,Bradyrhizobium erythrophlei,N,,,,OR,,
,A,2019-12-03,,,,,,653815,Bradyrhizobium embrapense,P,993337,Bradyrhizobium embrapense,N,,,,OR,,
,A,2019-12-03,,,,,,652615,Desulfallas sapomandens,T,991734,Desulfotomaculum sapomandens,N,,,,OR,,
,A,2019-12-03,,,,,,652615,Desulfallas sapomandens,P,991733,Desulfallas sapomandens,N,,,,OR,,
,A,2019-12-03,,,,,,652616,Desulfallas gibsoniae,P,991735,Desulfallas gibsoniae,N,,,,OR,,
,A,2019-12-03,,,,,,652616,Desulfallas gibsoniae,T,991736,Desulfotomaculum gibsoniae,N,,,,OR,,
,A,2019-12-03,,,,,,652617,Desulfallas geothermicus,T,991738,Desulfotomaculum geothermicum,N,,,,OR,,
,A,2019-12-03,,,,,,652617,Desulfallas geothermicus,P,991737,Desulfallas geothermicus,N,,,,OR,,
,A,2019-12-03,,,,,,652618,Desulfallas arcticus,P,991739,Desulfallas arcticus,N,,,,OR,,
,A,2019-12-03,,,,,,652618,Desulfallas arcticus,T,991740,Desulfotomaculum arcticum,N,,,,OR,,
,A,2019-12-03,,,,,,652619,Desulfallas alcoholivorax,T,991742,Desulfotomaculum alcoholivorax,N,,,,OR,,
,A,2019-12-03,,,,,,652619,Desulfallas alcoholivorax,P,991741,Desulfallas alcoholivorax,N,,,,OR,,
,A,2019-12-03,,,,,,652620,Desulfacinum subterraneum,P,991743,Desulfacinum subterraneum,N,,,,OR,,
,A,2019-12-03,,,,,,652621,Desulfacinum infernum,P,991744,Desulfacinum infernum,N,,,,OR,,
,A,2019-12-03,,,,,,652622,Desulfacinum hydrothermale,P,991745,Desulfacinum hydrothermale,N,,,,OR,,
,A,2019-12-03,,,,,,652623,Desnuesiella massiliensis,P,991746,Desnuesiella massiliensis,N,,,,OR,,
,A,2019-12-03,,,,,,652624,Desmospora profundinema,P,991747,Desmospora profundinema,N,,,,OR,,
,A,2019-12-03,,,,,,652625,Desmospora activa,P,991748,Desmospora activa,N,,,,OR,,
,A,2019-12-03,,,,,,652626,Desmonostoc vinosum,P,991749,Desmonostoc vinosum,N,,,,OR,,
,A,2019-12-03,,,,,,652627,Desmonostoc salinum,P,991750,Desmonostoc salinum,N,,,,OR,,
,A,2019-12-03,,,,,,652628,Desmonostoc geniculatum,P,991751,Desmonostoc geniculatum,N,,,,OR,,
,A,2019-12-03,,,,,,652629,Desmonostoc danxiaense,P,991752,Desmonostoc danxiaense,N,,,,OR,,
,A,2019-12-03,,,,,,652630,Desikacharya thermotolerans,P,991753,Desikacharya thermotolerans,N,,,,OR,,
,A,2019-12-03,,,,,,652630,Desikacharya thermotolerans,T,991754,Nostoc thermotolerans,N,,,,OR,,
,A,2019-12-03,,,,,,652631,Desikacharya soli,P,991755,Desikacharya soli,N,,,,OR,,
,A,2019-12-03,,,,,,652632,Desikacharya nostocoides,P,991756,Desikacharya nostocoides,N,,,,OR,,
,A,2019-12-03,,,,,,652633,Desertimonas flava,P,991757,Desertimonas flava,N,,,,OR,,
,A,2019-12-03,,,,,,652634,Desertifilum tharense,P,991758,Desertifilum tharense,N,,,,OR,,
,A,2019-12-03,,,,,,652635,Desertifilum salkalinema,P,991759,Desertifilum salkalinema,N,,,,OR,,
,A,2019-12-03,,,,,,652636,Desertifilum fontinale,P,991760,Desertifilum fontinale,N,,,,OR,,
,A,2019-12-03,,,,,,645748,Mesoplasma corruscae,P,983097,Mesoplasma corruscae,N,,,,OR,,
,A,2019-12-03,,,,,,645749,Mesoplasma coleopterae,P,983098,Mesoplasma coleopterae,N,,,,OR,,
,A,2019-12-03,,,,,,645750,Mesoplasma chauliocola,P,983099,Mesoplasma chauliocola,N,,,,OR,,
,A,2019-12-03,,,,,,645751,Mesonia sediminis,P,983100,Mesonia sediminis,N,,,,OR,,
,A,2019-12-03,,,,,,645752,Mesonia phycicola,P,983101,Mesonia phycicola,N,,,,OR,,
,A,2019-12-03,,,,,,645753,Mesonia ostreae,P,983102,Mesonia ostreae,N,,,,OR,,
,A,2019-12-03,,,,,,645754,Mesonia mobilis,P,983103,Mesonia mobilis,N,,,,OR,,
,A,2019-12-03,,,,,,645755,Mesonia maritima,P,983104,Mesonia maritima,N,,,,OR,,
,A,2019-12-03,,,,,,645756,Mesonia hippocampi,P,983105,Mesonia hippocampi,N,,,,OR,,
,A,2019-12-03,,,,,,645757,Mesonia aquimarina,P,983106,Mesonia aquimarina,N,,,,OR,,
,A,2019-12-03,,,,,,645758,Mesonia algae,P,983107,Mesonia algae,N,,,,OR,,
,A,2019-12-03,,,,,,645759,Mesoflavibacter zeaxanthinifaciens,P,983108,Mesoflavibacter zeaxanthinifaciens,N,,,,OR,,
,A,2019-12-03,,,,,,645760,Mesoflavibacter sabulilitoris,P,983109,Mesoflavibacter sabulilitoris,N,,,,OR,,
,A,2019-12-03,,,,,,645761,Mesoflavibacter aestuarii,P,983110,Mesoflavibacter aestuarii,N,,,,OR,,
,A,2019-12-03,,,,,,645762,Mesocricetibacter intestinalis,P,983111,Mesocricetibacter intestinalis,N,,,,OR,,
,A,2019-12-03,,,,,,645763,Mesoaciditoga lauensis,P,983112,Mesoaciditoga lauensis,N,,,,OR,,
,A,2019-12-03,,,,,,645764,Merismopedia tenuissima,P,983113,Merismopedia tenuissima,N,,,,OR,,
,A,2019-12-03,,,,,,645765,Merismopedia punctata,P,983114,Merismopedia punctata,N,,,,OR,,
,A,2019-12-03,,,,,,645766,Merismopedia glauca,P,983115,Merismopedia glauca,N,,,,OR,,
,A,2019-12-03,,,,,,645767,Meridianimaribacter flavus,P,983116,Meridianimaribacter flavus,N,,,,OR,,
,A,2019-12-03,,,,,,645768,Merdimonas faecis,P,983117,Merdimonas faecis,N,,,,OR,,
,A,2019-12-03,,,,,,645769,Merdibacter massiliensis,P,983118,Merdibacter massiliensis,N,,,,OR,,
,A,2019-12-03,,,,,,645770,Meniscus glaucopis,P,983119,Meniscus glaucopis,N,,,,OR,,
,A,2019-12-03,,,,,,645771,Membranicola marinus,P,983120,Membranicola marinus,N,,,,OR,,
,A,2019-12-03,,,,,,645772,Melittangium lichenicola,T,983122,Chondromyces gracilipes,N,,,,OR,,
,A,2019-12-03,,,,,,645772,Melittangium lichenicola,T,983123,Chondromyces lichenicolus,N,,,,OR,,
,A,2019-12-03,,,,,,645772,Melittangium lichenicola,P,983121,Melittangium lichenicola,N,,,,OR,,
,A,2019-12-03,,,,,,645772,Melittangium lichenicola,T,983124,Chondromyces minor,N,,,,OR,,
,A,2019-12-03,,,,,,645772,Melittangium lichenicola,T,983125,Podangium gracilipes,N,,,,OR,,
,A,2019-12-03,,,,,,645772,Melittangium lichenicola,T,983126,Podangium lichenicolum,N,,,,OR,,
,A,2019-12-03,,,,,,645773,Melittangium boletus,P,983127,Melittangium boletus,N,,,,OR,,
,A,2019-12-03,,,,,,645774,Melittangium alboraceum,T,983129,Podangium alboraceum,N,,,,OR,,
,A,2019-12-03,,,,,,645774,Melittangium alboraceum,P,983128,Melittangium alboraceum,N,,,,OR,,
,A,2019-12-03,,,,,,645775,Melissococcus plutonius,P,983130,Melissococcus plutonius,N,,,,OR,,
,A,2019-12-03,,,,,,645775,Melissococcus plutonius,T,983131,Melisococcus pluton,N,,,,OR,,
,A,2019-12-03,,,,,,645775,Melissococcus plutonius,T,983132,Melissococcus pluton,N,,,,OR,,
,A,2019-12-03,,,,,,645775,Melissococcus plutonius,T,983133,Streptococcus pluton,N,,,,OR,,
,A,2019-12-03,,,,,,651957,Catellatospora citrea,P,990918,Catellatospora citrea,N,,,,OR,,
,A,2019-12-03,,,,,,651958,Catellatospora chokoriensis,P,990919,Catellatospora chokoriensis,N,,,,OR,,
,A,2019-12-03,,,,,,651959,Catellatospora bangladeshensis,P,990920,Catellatospora bangladeshensis,N,,,,OR,,
,A,2019-12-03,,,,,,651960,Catellatospora aurea,P,990921,Catellatospora aurea,N,,,,OR,,
,A,2019-12-03,,,,,,651961,Catalinimonas niigatensis,P,990922,Catalinimonas niigatensis,N,,,,OR,,
,A,2019-12-03,,,,,,651962,Catalinimonas alkaloidigena,P,990923,Catalinimonas alkaloidigena,N,,,,OR,,
,A,2019-12-03,,,,,,651963,Catabacter hongkongensis,P,990924,Catabacter hongkongensis,N,,,,OR,,
,A,2019-12-03,,,,,,651964,Castellaniella hirudinis,P,990925,Castellaniella hirudinis,N,,,,OR,,
,A,2019-12-03,,,,,,651965,Castellaniella ginsengisoli,P,990926,Castellaniella ginsengisoli,N,,,,OR,,
,A,2019-12-03,,,,,,653715,Cupriavidus yeoncheonensis,T,993195,Cupriavidus yeoncheonense,N,,,,OR,,
,A,2019-12-03,,,,,,653715,Cupriavidus yeoncheonensis,P,993194,Cupriavidus yeoncheonensis,N,,,,OR,,
,A,2019-12-03,,,,,,653716,Cupriavidus taiwanensis,P,993196,Cupriavidus taiwanensis,N,,,,OR,,
,A,2019-12-03,,,,,,653716,Cupriavidus taiwanensis,T,993197,Ralstonia taiwanensis,N,,,,OR,,
,A,2019-12-03,,,,,,653716,Cupriavidus taiwanensis,T,993198,Wautersia taiwanensis,N,,,,OR,,
,A,2019-12-03,,,,,,653717,Cupriavidus respiraculi,T,993200,Ralstonia respiraculi,N,,,,OR,,
,A,2019-12-03,,,,,,653717,Cupriavidus respiraculi,T,993201,Wautersia respiraculi,N,,,,OR,,
,A,2019-12-03,,,,,,653717,Cupriavidus respiraculi,P,993199,Cupriavidus respiraculi,N,,,,OR,,
,A,2019-12-03,,,,,,653718,Cupriavidus plantarum,P,993202,Cupriavidus plantarum,N,,,,OR,,
,A,2019-12-03,,,,,,641932,Paenibacillus xerothermodurans,P,978379,Paenibacillus xerothermodurans,N,,,,OR,,
,A,2019-12-03,,,,,,641933,Paenibacillus xanthinilyticus,P,978381,Paenibacillus xanthinilyticus,N,,,,OR,,
,A,2019-12-03,,,,,,641934,Paenibacillus xanthanilyticus,P,978382,Paenibacillus xanthanilyticus,N,,,,OR,,
,A,2019-12-03,,,,,,641935,Paenibacillus wynnii,P,978383,Paenibacillus wynnii,N,,,,OR,,
,A,2019-12-03,,,,,,641936,Paenibacillus wulumuqiensis,P,978384,Paenibacillus wulumuqiensis,N,,,,OR,,
