993109,R,2019-01-02,fitzgeraldjb,461484,"N7-((1''R,2''S,3''R,4''S)-2'',3''-dihydroxy-4''-amino-cyclopentyl)-4-amino-5-bromo-pyrrolo(2,3-a)pyrimidine",0,,,461484,"N7-((1''R,2''S,3''R,4''S)-2'',3''-dihydroxy-4''-amino-cyclopentyl)-4-amino-5-bromo-pyrrolo(2,3-a)pyrimidine",8G293B8TT7,,,
993111,R,2019-01-02,fitzgeraldjb,464099,"3-methyl-2,5-hexanedione",0,,,464099,"3-methyl-2,5-hexanedione",28Z5BV9ZA2,,,
993113,R,2019-01-02,fitzgeraldjb,464480,indanofan,0,,,464480,indanofan,Z5WQ384U76,,,
993115,R,2019-01-02,fitzgeraldjb,464744,isoboldine,0,,,464744,isoboldine,M002E511AJ,,,
993117,R,2019-01-02,fitzgeraldjb,464962,CJ-15161,0,,,464962,CJ-15161,1H222AV8TU,,,
993119,R,2019-01-02,fitzgeraldjb,465678,fluridil,0,,,465678,fluridil,A8EU2FXY13,,,
993121,R,2019-01-02,fitzgeraldjb,466375,5-hydroxy-3-(2-hydroxyethyl)indole,0,,,466375,5-hydroxy-3-(2-hydroxyethyl)indole,52MNE52QA1,,,
993123,R,2019-01-02,fitzgeraldjb,466921,"1,6-dimethylnaphthalene",0,,,466921,"1,6-dimethylnaphthalene",DXN13WI5EY,,,
993125,R,2019-01-02,fitzgeraldjb,466985,KW 7158,0,,,466985,KW 7158,S2T07V1P1G,,,
993127,R,2019-01-02,fitzgeraldjb,467022,emblicanin A,0,,,467022,emblicanin A,0T0143S5US,,,
993129,R,2019-01-02,fitzgeraldjb,467023,emblicanin B,0,,,467023,emblicanin B,91J5AHD9BM,,,
993131,R,2019-01-02,fitzgeraldjb,468271,N-methyl-N-benzylnitrosamine,0,,,468271,N-methyl-N-benzylnitrosamine,H81CGI9K6Z,,,
993133,R,2019-01-02,fitzgeraldjb,468517,5-methoxycanthin-6-one,0,,,468517,5-methoxycanthin-6-one,VVM1A8LM35,,,
993135,R,2019-01-02,fitzgeraldjb,468555,cuprammonium hydroxide,0,,,468555,cuprammonium hydroxide,2GNV835EOI,,,
993141,R,2019-01-02,fitzgeraldjb,469884,23-hydroxyursolic acid,0,,,469884,23-hydroxyursolic acid,1I1MDP27ZG,,,
993143,R,2019-01-02,fitzgeraldjb,469890,1-tricosanol,0,,,469890,1-tricosanol,K22080OPOX,,,
993145,R,2019-01-02,fitzgeraldjb,469965,"difluoromethyl 2,2,2-trifluoroethyl ether",0,,,469965,"difluoromethyl 2,2,2-trifluoroethyl ether",986WJ01025,,,
993147,R,2019-01-02,fitzgeraldjb,469995,N-methanocarbathymidine,0,,,469995,N-methanocarbathymidine,LTM5S02010,,,
993149,R,2019-01-02,fitzgeraldjb,470028,tetra-O-methylscutellarein,0,,,470028,tetra-O-methylscutellarein,DWN851IYG6,,,
993151,R,2019-01-02,fitzgeraldjb,470074,"5,6,7,4''-tetramethoxyflavanone",0,,,470074,"5,6,7,4''-tetramethoxyflavanone",363848FWPW,,,
993153,R,2019-01-02,fitzgeraldjb,470478,curine,0,,,470478,curine,6037FRH2SX,,,
993155,R,2019-01-02,fitzgeraldjb,470705,2-(2-hydroxypropoxy)-1-propanol,0,,,470705,2-(2-hydroxypropoxy)-1-propanol,WNY0H4G53Q,,,
993157,R,2019-01-02,fitzgeraldjb,470969,versiol,0,,,470969,versiol,50TPF0MD67,,,
993159,R,2019-01-02,fitzgeraldjb,470971,SB-435495,0,,,470971,SB-435495,0ORT6ZXL2X,,,
993161,R,2019-01-02,fitzgeraldjb,471037,copper ethylenebis(dithiocarbamate),0,,,471037,copper ethylenebis(dithiocarbamate),7AD4Y0X0NG,,,
993163,R,2019-01-02,fitzgeraldjb,471057,corypalmine,0,,,471057,corypalmine,28R31624GX,,,
1005820,Y,2019-04-21,fitzgeraldjb,621589,"Prokr2 protein, zebrafish","Prokr2 protein, zebrafish",929341,P,621589,"prokr1b protein, zebrafish","Prokr2 protein, zebrafish",929341,T,
1005822,Y,2019-04-21,fitzgeraldjb,622222,"Rpc9 protein, zebrafish","Rpc9 protein, zebrafish",930893,P,622222,"crcp protein, zebrafish","Rpc9 protein, zebrafish",930893,T,
1000068,R,2019-03-20,meyerstokesar,588768,"UQCRC2 protein, mouse",EC 1.10.2.2,,,588768,"UQCRC2 protein, mouse",0,,,
1000070,R,2019-03-20,meyerstokesar,588933,"CYP4F18 protein, mouse",EC 1.14.13.30,,,588933,"CYP4F18 protein, mouse",0,,,
1000072,R,2019-03-20,meyerstokesar,589449,"UQCC2 protein, human",EC 1.10.2.2,,,589449,"UQCC2 protein, human",0,,,
1000074,R,2019-03-20,meyerstokesar,600378,"CYP27B1 protein, human",EC 1.14.13.13,,,600378,"CYP27B1 protein, human",EC 1.14.15.18,,,
1000076,R,2019-03-20,meyerstokesar,613987,"Uqcrc1 protein, mouse",EC 1.10.2.2,,,613987,"Uqcrc1 protein, mouse",0,,,
1000078,R,2019-03-20,meyerstokesar,623145,"Uqcrc1 protein, rat",EC 1.10.2.2,,,623145,"Uqcrc1 protein, rat",0,,,
1000080,R,2019-03-20,meyerstokesar,19880,cholestanetetraol 26-dehydrogenase,EC 1.1.1.161,,,19880,cholestanetetraol 26-dehydrogenase,0,,,
1000082,R,2019-03-20,meyerstokesar,21526,malate oxidase,EC 1.1.3.3,,,21526,malate oxidase,0,,,
1000084,R,2019-03-20,meyerstokesar,38888,flavonoid 3'-hydroxylase,EC 1.14.13.21,,,38888,flavonoid 3'-hydroxylase,EC 1.14.14.82,,,
1000086,R,2019-03-20,meyerstokesar,47193,"2,5-diketocamphane 1,2-monooxygenase",EC 1.14.13.162,,,47193,"2,5-diketocamphane 1,2-monooxygenase",EC 1.14.14.108,,,
1000088,R,2019-03-20,meyerstokesar,59620,linalool 8-monooxygenase,EC 1.14.13.151,,,59620,linalool 8-monooxygenase,EC 1.14.14.84,,,
1000090,R,2019-03-20,meyerstokesar,87097,"QCR10 protein, S cerevisiae",EC 1.10.2.2,,,87097,"QCR10 protein, S cerevisiae",0,,,
1000092,R,2019-03-20,meyerstokesar,110889,cytochrome P-450 CYP71E1 (sorghum),EC 1.14.13.68,,,110889,cytochrome P-450 CYP71E1 (sorghum),EC 1.14.14.37,,,
1000094,R,2019-03-20,meyerstokesar,111492,"CYP81B1 protein, Helianthus tuberosus",EC 1.14.13.53,,,111492,"CYP81B1 protein, Helianthus tuberosus",EC 1.14.14.89,,,
1000096,R,2019-03-20,meyerstokesar,436963,"Cyp4a14 protein, mouse",EC 1.14.13.205,,,436963,"Cyp4a14 protein, mouse",0,,,
1000098,R,2019-03-20,meyerstokesar,465342,"Cyp4f14 protein, mouse",EC 1.14.13.30,,,465342,"Cyp4f14 protein, mouse",EC 1.14.14.94,,,
1000100,R,2019-03-20,meyerstokesar,465349,"CYP4F3 protein, human",EC 1.14.13.30,,,465349,"CYP4F3 protein, human",EC 1.14.14.94,,,
1000102,R,2019-03-20,meyerstokesar,465387,"Cyp4a1protein, rat",EC 1.14.13.205,,,465387,"Cyp4a1protein, rat",0,,,
1000104,R,2019-03-20,meyerstokesar,470793,"QCR9 protein, S cerevisiae",EC 1.10.2.2,,,470793,"QCR9 protein, S cerevisiae",0,,,
1000106,R,2019-03-20,meyerstokesar,490784,"Cyp7b1 protein, rat",EC 1.14.13.100,,,490784,"Cyp7b1 protein, rat",EC 1.14.14.29,,,
1000108,R,2019-03-20,meyerstokesar,492722,"CYP4F11 protein, human",EC 1.14.13.194,,,492722,"CYP4F11 protein, human",EC 1.14.14.78,,,
1000110,R,2019-03-20,meyerstokesar,493362,"CYP73A5 protein, Arabidopsis",EC 1.14.13.11,,,493362,"CYP73A5 protein, Arabidopsis",0,,,
1000112,R,2019-03-20,meyerstokesar,499571,"CYP7B1 protein, human",EC 1.14.13.100,,,499571,"CYP7B1 protein, human",EC 1.14.14.29,,,
1000114,R,2019-03-20,meyerstokesar,539845,"QCR6 protein, S cerevisiae",EC 1.10.2.2,,,539845,"QCR6 protein, S cerevisiae",0,,,
1001288,Y,2019-03-31,fitzgeraldjb,515646,"Cdt2 protein, zebrafish","Cdt2 protein, zebrafish",688187,P,515646,"DTL protein, zebrafish","Cdt2 protein, zebrafish",688187,T,
993319,R,2019-01-03,fitzgeraldjb,478838,trimethyl citrate,0,,,478838,trimethyl citrate,2P8176332L,,,
993321,R,2019-01-03,fitzgeraldjb,478854,"2,2'',4,4'',5,5''-hexabrominated diphenyl ether",0,,,478854,"2,2'',4,4'',5,5''-hexabrominated diphenyl ether",NX58WCQ511,,,
993323,R,2019-01-03,fitzgeraldjb,479000,gentiakochianin,0,,,479000,gentiakochianin,890WXQ4KC0,,,
993325,R,2019-01-03,fitzgeraldjb,479126,sitosterol palmitate,0,,,479126,sitosterol palmitate,LEB596GYDL,,,
993327,R,2019-01-03,fitzgeraldjb,479164,dimethylthiuram disulfide,0,,,479164,dimethylthiuram disulfide,2V801ZDD0V,,,
993329,R,2019-01-03,fitzgeraldjb,479363,"3,3-bis(hydroxymethyl)oxetane",0,,,479363,"3,3-bis(hydroxymethyl)oxetane",G52Q07446Y,,,
993331,R,2019-01-03,fitzgeraldjb,479485,pleurotin,0,,,479485,pleurotin,O1NJT91NK5,,,
993333,R,2019-01-03,fitzgeraldjb,479550,2-amino-4-phenylbutanoic acid,0,,,479550,2-amino-4-phenylbutanoic acid,NTL1IB8F3L,,,
993335,R,2019-01-03,fitzgeraldjb,479582,procyanidin B5,0,,,479582,procyanidin B5,W51N19H6K6,,,
993337,R,2019-01-03,fitzgeraldjb,479882,prostaglandin E1 ethyl ester,0,,,479882,prostaglandin E1 ethyl ester,IG6WR57RZT,,,
993339,R,2019-01-03,fitzgeraldjb,480398,atraric acid,0,,,480398,atraric acid,12YH9T04QE,,,
993341,R,2019-01-03,fitzgeraldjb,480565,"L1 protein, Human papillomavirus type 18",0,,,480565,"L1 protein, Human papillomavirus type 18",J2D279PEM5,,,
993343,R,2019-01-03,fitzgeraldjb,480700,"5-amino-2,4,6-triiodoisophthalic acid",0,,,480700,"5-amino-2,4,6-triiodoisophthalic acid",A17G990RT0,,,
993345,R,2019-01-03,fitzgeraldjb,480965,pluronic L61,0,,,480965,pluronic L61,09Y8E6164A,,,
993347,R,2019-01-03,fitzgeraldjb,481307,oxpoconazole,0,,,481307,oxpoconazole,41VYI5P23F,,,
993349,R,2019-01-03,fitzgeraldjb,481438,N-caffeoyltyramine,0,,,481438,N-caffeoyltyramine,3LZ974DQ9J,,,
993351,R,2019-01-03,fitzgeraldjb,481647,dimanganese decacarbonyl,0,,,481647,dimanganese decacarbonyl,85SI7K7FWW,,,
993353,R,2019-01-03,fitzgeraldjb,481839,4-(p-acetoxyphenyl)-2-butanone,0,,,481839,4-(p-acetoxyphenyl)-2-butanone,040RZ09S0V,,,
993355,R,2019-01-03,fitzgeraldjb,482228,2-butoxyethyl acetate,0,,,482228,2-butoxyethyl acetate,WK5367RE39,,,
993357,R,2019-01-03,fitzgeraldjb,482239,N-desmethyl eletriptan,0,,,482239,N-desmethyl eletriptan,6MOZ326Q5L,,,
993359,R,2019-01-03,fitzgeraldjb,482302,hederacoside C,0,,,482302,hederacoside C,2608B2L1BQ,,,
993361,R,2019-01-03,fitzgeraldjb,482384,gossypitrin,0,,,482384,gossypitrin,5LXS0AQR7D,,,
993363,R,2019-01-03,fitzgeraldjb,482828,manool,0,,,482828,manool,AT5PJ0PV00,,,
993365,R,2019-01-03,fitzgeraldjb,483240,cantuzumab mertansine,0,,,483240,cantuzumab mertansine,7Z7EUX7R6M,,,
993367,R,2019-01-03,fitzgeraldjb,483527,cuparene,0,,,483527,cuparene,24IR5X2B93,,,
993369,R,2019-01-03,fitzgeraldjb,483530,Mordant Yellow 10,0,,,483530,Mordant Yellow 10,3LV23DNR2H,,,
993371,R,2019-01-03,fitzgeraldjb,483916,"1,1,4,7,10,10-Hexamethyltriethylenetetramine",0,,,483916,"1,1,4,7,10,10-Hexamethyltriethylenetetramine",0OAF7T9SCQ,,,
993373,R,2019-01-03,fitzgeraldjb,484575,"4-amino-3,5-dinitrobenzoic acid",0,,,484575,"4-amino-3,5-dinitrobenzoic acid",8RWN8R94IC,,,
993203,R,2019-01-02,fitzgeraldjb,474983,hyalobiuronic acid,0,,,474983,hyalobiuronic acid,31YC540MU3,,,
993205,R,2019-01-02,fitzgeraldjb,475159,leucocrystal violet,0,,,475159,leucocrystal violet,3LBR3LR8FS,,,
993207,R,2019-01-02,fitzgeraldjb,475234,5-methylhept-2-en-4-one,0,,,475234,5-methylhept-2-en-4-one,Z91CSH86RZ,,,
993209,R,2019-01-02,fitzgeraldjb,475424,6-(5-chloro-3-methylbenzofuran-2-sulfonyl)-2H-pyridazin-3-one,0,,,475424,6-(5-chloro-3-methylbenzofuran-2-sulfonyl)-2H-pyridazin-3-one,U63F8E95J1,,,
993211,R,2019-01-02,fitzgeraldjb,475504,4-biphenylaldehyde,0,,,475504,4-biphenylaldehyde,883W14Y55S,,,
993213,R,2019-01-02,fitzgeraldjb,475676,chloroacetyl isocyanate,0,,,475676,chloroacetyl isocyanate,H5WF2AMH7J,,,
993215,R,2019-01-02,fitzgeraldjb,475798,demethylasterriquinone A1,0,,,475798,demethylasterriquinone A1,JV64RB1EJO,,,
993217,R,2019-01-02,fitzgeraldjb,475866,platinic chloride,0,,,475866,platinic chloride,Q65224GJ7F,,,
998727,R,2019-02-25,fitzgeraldjb,604580,JNJ-42756493,0,,,604580,erdafitinib,890E37NHMV,,,
998729,R,2019-02-25,pashj,629807,Dorzagliatin,0,,,629807,Dorzagliatin,X59W6980E8,,,
993495,R,2019-01-03,fitzgeraldjb,494120,delphinidin 3-O-glucopyranoside,0,,,494120,delphinidin 3-O-glucopyranoside,474A9U89JS,,,
993497,R,2019-01-03,fitzgeraldjb,494252,artemisia ketone,0,,,494252,artemisia ketone,0JA03K53PD,,,
993499,R,2019-01-03,fitzgeraldjb,494355,desisobutyrylciclesonide,0,,,494355,desisobutyrylciclesonide,8DL7FH77SF,,,
1003927,Y,2019-04-11,fitzgeraldjb,495207,"Jagged-3 protein, zebrafish","Jagged-3 protein, zebrafish",628003,P,495207,"Jag3 protein, zebrafish","Jagged-3 protein, zebrafish",628003,T,
1004201,R,2019-04-15,fitzgeraldjb,608559,ARQ 092,0,,,608559,Miransertib,T1DQI1B52Y,,,
1003931,Y,2019-04-11,fitzgeraldjb,496678,"Him protein, zebrafish","Him protein, zebrafish",631350,P,496678,"Her11 protein, zebrafish","Him protein, zebrafish",631350,T,
1003933,Y,2019-04-11,fitzgeraldjb,500409,"Gsh1 protein, zebrafish","Gsh1 protein, zebrafish",640617,P,500409,"gsx1 protein, zebrafish","Gsh1 protein, zebrafish",640617,T,
1003935,Y,2019-04-11,fitzgeraldjb,500881,"Hspa9b protein, zebrafish","Hspa9b protein, zebrafish",642068,P,500881,"hspa9 protein, zebrafish","Hspa9b protein, zebrafish",642068,T,
1003937,Y,2019-04-11,fitzgeraldjb,501893,"IRAK-4 protein, zebrafish","IRAK-4 protein, zebrafish",645410,P,501893,"irak4 protein, zebrafish","IRAK-4 protein, zebrafish",645410,T,
1003939,Y,2019-04-11,fitzgeraldjb,503308,"Hsp27 protein, zebrafish","Hsp27 protein, zebrafish",650045,P,503308,"hspb1 protein, zebrafish","Hsp27 protein, zebrafish",650045,T,
1003941,Y,2019-04-11,fitzgeraldjb,503314,"Ipk1 protein, zebrafish","Ipk1 protein, zebrafish",650060,P,503314,"ippk protein, zebrafish","Ipk1 protein, zebrafish",650060,T,
1003943,Y,2019-04-11,fitzgeraldjb,504360,"GRK7 protein, zebrafish","GRK7 protein, zebrafish",654523,P,504360,"grk7b protein, zebrafish","GRK7 protein, zebrafish",654523,T,
1003945,Y,2019-04-11,fitzgeraldjb,508969,"interleukin-26 protein, zebrafish","interleukin-26 protein, zebrafish",669470,P,508969,"il26 protein, zebrafish","interleukin-26 protein, zebrafish",669470,T,
1003947,Y,2019-04-11,fitzgeraldjb,511066,"IllrL protein, zebrafish","IllrL protein, zebrafish",676119,P,511066,"Illr4 protein, zebrafish","IllrL protein, zebrafish",676119,T,
1004203,R,2019-04-15,fitzgeraldjb,619516,IVA337,0,,,619516,lanifibranor,28Q8AG0PYL,,,
1003951,Y,2019-04-11,fitzgeraldjb,514544,"insulin-b protein, zebrafish","insulin-b protein, zebrafish",685422,P,514544,"Insb protein, zebrafish","insulin-b protein, zebrafish",685422,T,
1004234,W,2019-04-15,fitzgeraldjb,630627,RN909 antibody,RN909 antibody,954964,P,630627,RN909,RN909,955336,P,
1003955,Y,2019-04-11,fitzgeraldjb,514545,"insulin-a protein, zebrafish","insulin-a protein, zebrafish",685424,P,514545,"ins protein, zebrafish","insulin-a protein, zebrafish",685424,T,
1003957,Y,2019-04-11,fitzgeraldjb,524778,"Huntingtin protein, zebrafish","Huntingtin protein, zebrafish",710724,P,524778,"htt protein, zebrafish","Huntingtin protein, zebrafish",710724,T,
1003959,Y,2019-04-11,fitzgeraldjb,531385,"HB9 protein, zebrafish","HB9 protein, zebrafish",725795,P,531385,"Mnx1 protein, zebrafish","HB9 protein, zebrafish",725795,T,
1004238,Y,2019-04-15,meyerstokesar,592111,"CLAMP protein, Xenopus","CLAMP protein, Xenopus",867833,P,592111,"Spef1 protein, Xenopus","CLAMP protein, Xenopus",867833,T,
1002300,Y,2019-04-03,fitzgeraldjb,553159,"CtBP2 protein, zebrafish","CtBP2 protein, zebrafish",779978,P,553159,"ctbp2a protein, zebrafish","CtBP2 protein, zebrafish",779978,T,
1002302,Y,2019-04-03,fitzgeraldjb,556034,"cordon-bleu protein, zebrafish","cordon-bleu protein, zebrafish",785982,P,556034,"Cobl protein, zebrafish","cordon-bleu protein, zebrafish",785982,T,
989317,R,2018-11-29,fitzgeraldjb,38599,black widow spider venom,0,,,38599,black widow spider venom,XJJ7QA858R,,,
989319,R,2018-11-29,fitzgeraldjb,70016,cecropin P1-LI,0,,,70016,cecropin P1-LI,NV7O3PE13N,,,
989321,R,2018-11-29,fitzgeraldjb,118616,perfluorohexyl-octan,0,,,118616,perfluorohexyl-octan,7VYX4ELWQM,,,
989323,R,2018-11-29,fitzgeraldjb,472086,polyphenon E,0,,,472086,polyphenon E,T432289GYZ,,,
989325,R,2018-11-29,fitzgeraldjb,479831,"N-(4-methoxybenzyl)-N''-(5-nitro-1,3-thiazol-2-yl)urea",0,,,479831,"N-(4-methoxybenzyl)-N''-(5-nitro-1,3-thiazol-2-yl)urea",87KSH90Q6D,,,
989327,R,2018-11-29,fitzgeraldjb,501844,dimethicone,0,,,501844,dimethicone,92RU3N3Y1O,,,
989329,R,2018-11-29,fitzgeraldjb,572919,PP242,0,,,572919,PP242,H5669VNZ7V,,,
989331,R,2018-11-29,fitzgeraldjb,584722,meso-zeaxanthin,0,,,584722,meso-zeaxanthin,3O63K300I5,,,
994483,R,2019-01-08,fitzgeraldjb,532593,gibberellin A4,0,,,532593,gibberellin A4,1360M56KLC,,,
995780,R,2019-01-16,fitzgeraldjb,578443,"(5S,6S,9R)-5-amino-6-(2,3-difluorophenyl)-6,7,8,9-tetrahydro-5H-cyclohepta(b)pyridin-9-yl 4-(2-oxo-2,3-dihydro-1H-imidazo(4,5-b)pyridin-1-yl)piperidine-1-carboxylate",0,,,578443,"(5S,6S,9R)-5-amino-6-(2,3-difluorophenyl)-6,7,8,9-tetrahydro-5H-cyclohepta(b)pyridin-9-yl 4-(2-oxo-2,3-dihydro-1H-imidazo(4,5-b)pyridin-1-yl)piperidine-1-carboxylate",997WVV895X,,,
995782,R,2019-01-16,fitzgeraldjb,578458,N-hexanoic-Tyr-Ile-(6) aminohexanoic amide,0,,,578458,N-hexanoic-Tyr-Ile-(6) aminohexanoic amide,9WYX65A5C2,,,
995784,R,2019-01-16,fitzgeraldjb,578599,4-tert-butylcyclohexyl acetate,0,,,578599,4-tert-butylcyclohexyl acetate,21EUM2B8UC,,,
995786,R,2019-01-16,fitzgeraldjb,578683,"3-(2,4-dimethylphenyl)-2-methylquinazolin-4(3H)-one",0,,,578683,"3-(2,4-dimethylphenyl)-2-methylquinazolin-4(3H)-one",842OA0464Q,,,
995788,R,2019-01-16,fitzgeraldjb,578795,indimitecan,0,,,578795,indimitecan,V5T7S4HP8A,,,
995790,R,2019-01-16,fitzgeraldjb,578812,tiankuizi,0,,,578812,tiankuizi,F2E477E17Z,,,
995792,R,2019-01-16,fitzgeraldjb,578859,enavatuzumab,0,,,578859,enavatuzumab,914910XFBB,,,
995794,R,2019-01-16,fitzgeraldjb,578955,"N,N-diallyl-5-methoxytryptamine",0,,,578955,"N,N-diallyl-5-methoxytryptamine",V25VK0QTAA,,,
995796,R,2019-01-16,fitzgeraldjb,578960,stearyl heptanoate,0,,,578960,stearyl heptanoate,2M4UGL1NCN,,,
995798,R,2019-01-16,fitzgeraldjb,578961,tripropylene glycol,0,,,578961,tripropylene glycol,3C8845E7C1,,,
995800,R,2019-01-16,fitzgeraldjb,579046,GDC-0152,0,,,579046,GDC-0152,4KW1M48SHS,,,
995802,R,2019-01-16,fitzgeraldjb,579290,4-methyl-5-vinylthiazole,0,,,579290,4-methyl-5-vinylthiazole,1G77935P78,,,
995804,R,2019-01-16,fitzgeraldjb,579429,lorvotuzumab mertansine,0,,,579429,lorvotuzumab mertansine,0IVD6ASY0W,,,
995806,R,2019-01-16,fitzgeraldjb,579484,"(2S)-2-amino-3-(3,4-dihydroxyphenyl)-2-methylpropanoic acid",0,,,579484,"(2S)-2-amino-3-(3,4-dihydroxyphenyl)-2-methylpropanoic acid",M4R0H12F6M,,,
995808,R,2019-01-16,fitzgeraldjb,579605,farnesiferol A,0,,,579605,farnesiferol A,8YC9944MPJ,,,
995810,R,2019-01-16,fitzgeraldjb,579695,effusol,0,,,579695,effusol,S436Y000RU,,,
995812,R,2019-01-16,fitzgeraldjb,580562,angelylalkannin,0,,,580562,angelylalkannin,AD71CY9O13,,,
995814,R,2019-01-16,fitzgeraldjb,580586,corifungin,0,,,580586,corifungin,L26BTK4791,,,
995816,R,2019-01-16,fitzgeraldjb,580590,upamostat,0,,,580590,upamostat,S5M7KW6U17,,,
995818,R,2019-01-16,fitzgeraldjb,580636,89Zr-bevacizumab,0,,,580636,89Zr-bevacizumab,B552L536ZL,,,
995820,R,2019-01-16,fitzgeraldjb,580746,"diammine(1,1-cyclobutanedicarboxylate)platinum(II)",0,,,580746,"diammine(1,1-cyclobutanedicarboxylate)platinum(II)",0KC57I4UNB,,,
995822,R,2019-01-16,fitzgeraldjb,580853,cannabidivarin,0,,,580853,cannabidivarin,I198VBV98I,,,
995824,R,2019-01-16,fitzgeraldjb,580890,7-methylcoumarin,0,,,580890,7-methylcoumarin,YCN83T03QU,,,
995826,R,2019-01-16,fitzgeraldjb,581096,NOX-H94,0,,,581096,NOX-H94,CTL75X0V60,,,
995828,R,2019-01-16,fitzgeraldjb,581102,methyl 6-aminonicotinate,0,,,581102,methyl 6-aminonicotinate,4U4Y6O9W87,,,
995830,R,2019-01-16,fitzgeraldjb,581134,cobiprostone,0,,,581134,cobiprostone,IL870Q3Z8I,,,
998875,R,2019-02-27,fitzgeraldjb,629755,tregalizumab,0,,,629755,tregalizumab,43D26MK176,,,
994407,R,2019-01-08,fitzgeraldjb,529530,N-lauroylalanine,0,,,529530,N-lauroylalanine,28C647HPX6,,,
998877,R,2019-02-27,fitzgeraldjb,629868,"ATP synthase subunit c, Drosophila",0,,,629868,"ATP synthase subunit c, Drosophila",EC 3.6.3.14,,,
998879,R,2019-02-27,fitzgeraldjb,629884,Risdiplam,0,,,629884,Risdiplam,76RS4S2ET1,,,
998881,R,2019-02-27,fitzgeraldjb,629889,"ASNS protein, human",0,,,629889,"ASNS protein, human",EC 6.3.5.4,,,
998884,W,2019-02-27,fitzgeraldjb,629735,FMP-1,FMP-1,951308,P,629735,FMP-1 polysaccharide,FMP-1 polysaccharide,952261,P,
1002526,Y,2019-04-04,fitzgeraldjb,112128,"epb4.1l4 protein, zebrafish","epb4.1l4 protein, zebrafish",574395,P,112128,"epb41l4a protein, zebrafish","epb4.1l4 protein, zebrafish",574395,T,
1002528,Y,2019-04-04,fitzgeraldjb,435224,"dystrophin protein, zebrafish","dystrophin protein, zebrafish",554844,P,435224,"dmd protein, zebrafish","dystrophin protein, zebrafish",554844,T,
1002910,Y,2019-04-07,fitzgeraldjb,491330,"foxb1.1 protein, zebrafish","foxb1.1 protein, zebrafish",590271,P,491330,"foxb1b protein, zebrafish","foxb1.1 protein, zebrafish",590271,T,
1002532,Y,2019-04-04,fitzgeraldjb,449648,"edr2 protein, zebrafish","edr2 protein, zebrafish",570674,P,449648,"phc2a protein, zebrafish","edr2 protein, zebrafish",570674,T,
1002534,Y,2019-04-04,fitzgeraldjb,484498,"e(r) protein, zebrafish","e(r) protein, zebrafish",585361,P,484498,"erh protein, zebrafish","e(r) protein, zebrafish",585361,T,
1002912,Y,2019-04-07,fitzgeraldjb,492589,"Gfi1 protein, zebrafish","Gfi1 protein, zebrafish",615236,P,492589,"gfi1ab protein, zebrafish","Gfi1 protein, zebrafish",615236,T,
1002538,Y,2019-04-04,fitzgeraldjb,486539,"dmrt2 protein, zebrafish","dmrt2 protein, zebrafish",333628,P,486539,"dmrt2a protein, zebrafish","dmrt2 protein, zebrafish",333628,T,
1002540,Y,2019-04-04,fitzgeraldjb,491197,"eomes protein, zebrafish","eomes protein, zebrafish",600858,P,491197,"eomesa protein, zebrafish","eomes protein, zebrafish",600858,T,
1002542,Y,2019-04-04,fitzgeraldjb,492594,"Dpr2 protein, zebrafish","Dpr2 protein, zebrafish",615244,P,492594,"dact2 protein, zebrafish","Dpr2 protein, zebrafish",615244,T,
1002544,Y,2019-04-04,fitzgeraldjb,493902,"Dmrt5 protein, zebrafish","Dmrt5 protein, zebrafish",623383,P,493902,"Dmrta2 protein, zebrafish","Dmrt5 protein, zebrafish",623383,T,
1002914,Y,2019-04-07,fitzgeraldjb,494691,"gata1 protein, zebrafish","gata1 protein, zebrafish",626786,P,494691,"gata1a protein, zebrafish","gata1 protein, zebrafish",626786,T,
1002548,Y,2019-04-04,fitzgeraldjb,497200,"esrom protein, zebrafish","esrom protein, zebrafish",632595,P,497200,"mycbp2 protein, zebrafish","esrom protein, zebrafish",632595,T,
1002550,Y,2019-04-04,fitzgeraldjb,498538,"dnahc11 protein, zebrafish","dnahc11 protein, zebrafish",581384,P,498538,"dnah9 protein, zebrafish","dnahc11 protein, zebrafish",581384,T,
1002552,Y,2019-04-04,fitzgeraldjb,499643,"Dscam protein, zebrafish","Dscam protein, zebrafish",636951,P,499643,"dscama protein, zebrafish","Dscam protein, zebrafish",636951,T,
1002554,Y,2019-04-04,fitzgeraldjb,501128,"dkk1 protein, zebrafish","dkk1 protein, zebrafish",638536,P,501128,"dkk1b protein, zebrafish","dkk1 protein, zebrafish",638536,T,
1002556,Y,2019-04-04,fitzgeraldjb,505134,"ECaC protein, zebrafish","ECaC protein, zebrafish",657796,P,505134,"trpv6 protein, zebrafish","ECaC protein, zebrafish",657796,T,
1002558,Y,2019-04-04,fitzgeraldjb,505426,"Dnmt7 protein, zebrafish","Dnmt7 protein, zebrafish",659079,P,505426,"dnmt3ba protein, zebrafish","Dnmt7 protein, zebrafish",659079,T,
1002560,Y,2019-04-04,fitzgeraldjb,509408,"Etsrp protein, zebrafish","Etsrp protein, zebrafish",671177,P,509408,"Etv2 protein, zebrafish","Etsrp protein, zebrafish",671177,T,
1002916,Y,2019-04-07,fitzgeraldjb,494964,"fyn protein, zebrafish","fyn protein, zebrafish",627418,P,494964,"fyna protein, zebrafish","fyn protein, zebrafish",627418,T,
